Município,rate,id,codigo_uf
Alta Floresta D'Oeste,12.0,1100001,11
Alto Alegre dos Parecis,14.5,1100037,11
Alto Paraíso,13.5,1100040,11
Alvorada D'Oeste,13.3,1100034,11
Ariquemes,7.9,1100002,11
Buritis,11.1,1100045,11
Cabixi,13.8,1100003,11
Cacaulândia,13.7,1100060,11
Cacoal,8.3,1100004,11
Campo Novo de Rondônia,11.3,1100070,11
Candeias do Jamari,11.5,1100080,11
Castanheiras,13.1,1100090,11
Cerejeiras,10.4,1100005,11
Chupinguaia,10.8,1100092,11
Colorado do Oeste,12.9,1100006,11
Corumbiara,12.0,1100007,11
Costa Marques,9.1,1100008,11
Cujubim,13.0,1100094,11
Espigão D'Oeste,9.4,1100009,11
Governador Jorge Teixeira,14.4,1100100,11
Guajará-Mirim,9.0,1100010,11
Itapuã do Oeste,12.3,1100110,11
Jaru,10.6,1100011,11
Ji-Paraná,7.6,1100012,11
Machadinho D'Oeste,12.7,1100013,11
Ministro Andreazza,12.0,1100120,11
Mirante da Serra,13.1,1100130,11
Monte Negro,13.9,1100140,11
Nova Brasilândia D'Oeste,11.2,1100014,11
Nova Mamoré,12.6,1100033,11
Nova União,14.3,1100143,11
Novo Horizonte do Oeste,14.4,1100050,11
Ouro Preto do Oeste,10.0,1100015,11
Parecis,15.4,1100145,11
Pimenta Bueno,8.0,1100018,11
Pimenteiras do Oeste,8.9,1100146,11
Porto Velho,5.2,1100020,11
Presidente Médici,11.5,1100025,11
Primavera de Rondônia,14.9,1100147,11
Rio Crespo,11.4,1100026,11
Rolim de Moura,8.9,1100028,11
Santa Luzia D'Oeste,13.4,1100029,11
São Felipe D'Oeste,16.9,1100148,11
São Francisco do Guaporé,9.1,1100149,11
São Miguel do Guaporé,10.3,1100032,11
Seringueiras,11.0,1100150,11
Teixeirópolis,11.9,1100155,11
Theobroma,14.5,1100160,11
Urupá,14.8,1100170,11
Vale do Anari,15.5,1100175,11
Vale do Paraíso,11.7,1100180,11
Vilhena,6.3,1100030,11
Acrelândia,15.9,1200001,12
Assis Brasil,20.4,1200005,12
Brasiléia,20.3,1200010,12
Bujari,25.1,1200013,12
Capixaba,21.8,1200017,12
Cruzeiro do Sul,18.7,1200020,12
Epitaciolândia,15.7,1200025,12
Feijó,36.8,1200030,12
Jordão,25.6,1200032,12
Mâncio Lima,23.1,1200033,12
Manoel Urbano,31.6,1200034,12
Marechal Thaumaturgo,34.8,1200035,12
Plácido de Castro,18.8,1200038,12
Porto Acre,22.2,1200080,12
Porto Walter,34.9,1200039,12
Rio Branco,8.9,1200040,12
Rodrigues Alves,31.6,1200042,12
Santa Rosa do Purus,33.1,1200043,12
Sena Madureira,24.1,1200050,12
Senador Guiomard,18.0,1200045,12
Tarauacá,32.1,1200060,12
Xapuri,20.8,1200070,12
Alvarães,27.1,1300002,13
Amaturá,25.2,1300006,13
Anamã,14.4,1300008,13
Anori,17.0,1300010,13
Apuí,11.1,1300014,13
Atalaia do Norte,38.6,1300020,13
Autazes,15.6,1300030,13
Barcelos,24.6,1300040,13
Barreirinha,8.9,1300050,13
Benjamin Constant,21.5,1300060,13
Beruri,27.1,1300063,13
Boa Vista do Ramos,6.3,1300068,13
Boca do Acre,26.8,1300070,13
Borba,15.7,1300080,13
Caapiranga,14.7,1300083,13
Canutama,27.8,1300090,13
Carauari,27.2,1300100,13
Careiro,13.6,1300110,13
Careiro da Várzea,19.6,1300115,13
Coari,17.3,1300120,13
Codajás,18.0,1300130,13
Eirunepé,29.6,1300140,13
Envira,34.2,1300150,13
Fonte Boa,25.2,1300160,13
Guajará,34.3,1300165,13
Humaitá,16.0,1300170,13
Ipixuna,40.2,1300180,13
Iranduba,12.1,1300185,13
Itacoatiara,8.9,1300190,13
Itamarati,39.4,1300195,13
Itapiranga,6.7,1300200,13
Japurá,29.8,1300210,13
Juruá,32.5,1300220,13
Jutaí,30.6,1300230,13
Lábrea,29.2,1300240,13
Manacapuru,15.3,1300250,13
Manaquiri,12.6,1300255,13
Manaus,3.9,1300260,13
Manicoré,18.3,1300270,13
Maraã,23.4,1300280,13
Maués,9.4,1300290,13
Nhamundá,9.1,1300300,13
Nova Olinda do Norte,10.4,1300310,13
Novo Airão,18.1,1300320,13
Novo Aripuanã,21.0,1300330,13
Parintins,5.8,1300340,13
Pauini,31.1,1300350,13
Presidente Figueiredo,7.7,1300353,13
Rio Preto da Eva,12.1,1300356,13
Santa Isabel do Rio Negro,38.5,1300360,13
Santo Antônio do Içá,24.4,1300370,13
São Gabriel da Cachoeira,16.7,1300380,13
São Paulo de Olivença,25.1,1300390,13
São Sebastião do Uatumã,10.4,1300395,13
Silves,5.7,1300400,13
Tabatinga,13.9,1300406,13
Tapauá,31.5,1300410,13
Tefé,13.9,1300420,13
Tonantins,18.9,1300423,13
Uarini,18.8,1300426,13
Urucará,8.8,1300430,13
Urucurituba,9.6,1300440,13
Alto Alegre,39.9,1400005,14
Amajari,39.8,1400002,14
Boa Vista,5.7,1400010,14
Bonfim,13.0,1400015,14
Cantá,18.2,1400017,14
Caracaraí,12.9,1400020,14
Caroebe,13.3,1400023,14
Iracema,28.3,1400028,14
Mucajaí,17.7,1400030,14
Normandia,14.5,1400040,14
Pacaraima,10.9,1400045,14
Rorainópolis,14.5,1400047,14
São João da Baliza,11.8,1400050,14
São Luiz,12.4,1400060,14
Uiramutã,26.8,1400070,14
Abaetetuba,13.0,1500010,15
Abel Figueiredo,17.0,1500013,15
Acará,20.6,1500020,15
Afuá,27.8,1500030,15
Água Azul do Norte,13.0,1500034,15
Alenquer,15.5,1500040,15
Almeirim,12.2,1500050,15
Altamira,12.8,1500060,15
Anajás,31.2,1500070,15
Ananindeua,3.4,1500080,15
Anapu,19.0,1500085,15
Augusto Corrêa,23.7,1500090,15
Aurora do Pará,24.1,1500095,15
Aveiro,13.3,1500100,15
Bagre,23.9,1500110,15
Baião,13.8,1500120,15
Bannach,15.0,1500125,15
Barcarena,8.1,1500130,15
Belém,3.3,1500140,15
Belterra,11.8,1500145,15
Benevides,6.3,1500150,15
Bom Jesus do Tocantins,21.5,1500157,15
Bonito,22.5,1500160,15
Bragança,15.3,1500170,15
Brasil Novo,18.7,1500172,15
Brejo Grande do Araguaia,19.5,1500175,15
Breu Branco,19.6,1500178,15
Breves,25.8,1500180,15
Bujaru,14.8,1500190,15
Cachoeira do Arari,14.8,1500200,15
Cachoeira do Piriá,32.7,1500195,15
Cametá,10.4,1500210,15
Canaã dos Carajás,9.6,1500215,15
Capanema,14.0,1500220,15
Capitão Poço,24.1,1500230,15
Castanhal,7.5,1500240,15
Chaves,29.9,1500250,15
Colares,10.7,1500260,15
Conceição do Araguaia,14.7,1500270,15
Concórdia do Pará,19.1,1500275,15
Cumaru do Norte,22.9,1500276,15
Curionópolis,18.7,1500277,15
Curralinho,20.2,1500280,15
Curuá,13.7,1500285,15
Curuçá,8.5,1500290,15
Dom Eliseu,16.6,1500293,15
Eldorado do Carajás,22.1,1500295,15
Faro,10.2,1500300,15
Floresta do Araguaia,18.6,1500304,15
Garrafão do Norte,28.7,1500307,15
Goianésia do Pará,24.5,1500309,15
Gurupá,22.4,1500310,15
Igarapé-Açu,16.7,1500320,15
Igarapé-Miri,18.7,1500330,15
Inhangapi,15.0,1500340,15
Ipixuna do Pará,24.2,1500345,15
Irituia,19.0,1500350,15
Itaituba,13.6,1500360,15
Itupiranga,23.4,1500370,15
Jacareacanga,25.3,1500375,15
Jacundá,16.0,1500380,15
Juruti,9.8,1500390,15
Limoeiro do Ajuru,14.3,1500400,15
Mãe do Rio,16.9,1500405,15
Magalhães Barata,11.7,1500410,15
Marabá,10.6,1500420,15
Maracanã,12.3,1500430,15
Marapanim,9.7,1500440,15
Marituba,5.1,1500442,15
Medicilândia,18.8,1500445,15
Melgaço,38.5,1500450,15
Mocajuba,10.1,1500460,15
Moju,18.9,1500470,15
Monte Alegre,14.1,1500480,15
Muaná,13.0,1500490,15
Nova Esperança do Piriá,26.0,1500495,15
Nova Ipixuna,21.6,1500497,15
Nova Timboteua,20.9,1500500,15
Novo Progresso,9.6,1500503,15
Novo Repartimento,21.2,1500506,15
Óbidos,12.8,1500510,15
Oeiras do Pará,16.7,1500520,15
Oriximiná,10.9,1500530,15
Ourém,19.5,1500540,15
Ourilândia do Norte,13.0,1500543,15
Pacajá,20.5,1500548,15
Palestina do Pará,23.0,1500549,15
Paragominas,13.3,1500550,15
Parauapebas,7.6,1500553,15
Pau D'Arco,24.4,1500555,15
Peixe-Boi,20.2,1500560,15
Piçarra,21.7,1500563,15
Placas,17.3,1500565,15
Ponta de Pedras,14.7,1500570,15
Portel,29.8,1500580,15
Porto de Moz,18.9,1500590,15
Prainha,16.3,1500600,15
Primavera,21.4,1500610,15
Quatipuru,22.7,1500611,15
Redenção,11.7,1500613,15
Rio Maria,16.3,1500616,15
Rondon do Pará,20.3,1500618,15
Rurópolis,18.7,1500619,15
Salinópolis,10.4,1500620,15
Salvaterra,9.0,1500630,15
Santa Bárbara do Pará,8.3,1500635,15
Santa Cruz do Arari,11.9,1500640,15
Santa Izabel do Pará,9.7,1500650,15
Santa Luzia do Pará,24.3,1500655,15
Santa Maria das Barreiras,18.8,1500658,15
Santa Maria do Pará,18.5,1500660,15
Santana do Araguaia,16.5,1500670,15
Santarém,7.3,1500680,15
Santarém Novo,17.1,1500690,15
Santo Antônio do Tauá,11.7,1500700,15
São Caetano de Odivelas,12.7,1500710,15
São Domingos do Araguaia,18.2,1500715,15
São Domingos do Capim,21.0,1500720,15
São Félix do Xingu,13.1,1500730,15
São Francisco do Pará,14.9,1500740,15
São Geraldo do Araguaia,20.7,1500745,15
São João da Ponta,8.3,1500746,15
São João de Pirabas,20.7,1500747,15
São João do Araguaia,24.4,1500750,15
São Miguel do Guamá,16.2,1500760,15
São Sebastião da Boa Vista,14.8,1500770,15
Sapucaia,21.7,1500775,15
Senador José Porfírio,24.3,1500780,15
Soure,9.8,1500790,15
Tailândia,13.7,1500795,15
Terra Alta,9.6,1500796,15
Terra Santa,7.2,1500797,15
Tomé-Açu,15.8,1500800,15
Tracuateua,21.1,1500803,15
Trairão,20.7,1500805,15
Tucumã,13.1,1500808,15
Tucuruí,9.3,1500810,15
Ulianópolis,13.1,1500812,15
Uruará,14.1,1500815,15
Vigia,10.1,1500820,15
Viseu,20.6,1500830,15
Vitória do Xingu,17.7,1500835,15
Xinguara,11.6,1500840,15
Amapá,11.3,1600010,16
Calçoene,12.3,1600020,16
Cutias,10.9,1600021,16
Ferreira Gomes,14.6,1600023,16
Itaubal,13.9,1600025,16
Laranjal do Jari,9.6,1600027,16
Macapá,6.0,1600030,16
Mazagão,22.6,1600040,16
Oiapoque,7.7,1600050,16
Pedra Branca do Amapari,16.9,1600015,16
Porto Grande,12.7,1600053,16
Pracuúba,10.4,1600055,16
Santana,9.4,1600060,16
Serra do Navio,10.5,1600005,16
Tartarugalzinho,16.6,1600070,16
Vitória do Jari,14.4,1600080,16
Abreulândia,12.9,1700025,17
Aguiarnópolis,15.9,1700030,17
Aliança do Tocantins,15.0,1700035,17
Almas,22.8,1700040,17
Alvorada,9.2,1700070,17
Ananás,19.2,1700100,17
Angico,17.4,1700105,17
Aparecida do Rio Negro,14.8,1700110,17
Aragominas,23.5,1700130,17
Araguacema,17.1,1700190,17
Araguaçu,14.1,1700200,17
Araguaína,8.3,1700210,17
Araguanã,16.9,1700215,17
Araguatins,20.4,1700220,17
Arapoema,16.7,1700230,17
Arraias,21.2,1700240,17
Augustinópolis,20.9,1700255,17
Aurora do Tocantins,20.2,1700270,17
Axixá do Tocantins,23.4,1700290,17
Babaçulândia,18.0,1700300,17
Bandeirantes do Tocantins,18.1,1700305,17
Barra do Ouro,21.5,1700307,17
Barrolândia,16.6,1700310,17
Bernardo Sayão,20.8,1700320,17
Bom Jesus do Tocantins,14.9,1700330,17
Brasilândia do Tocantins,13.9,1700360,17
Brejinho de Nazaré,18.4,1700370,17
Buriti do Tocantins,22.3,1700380,17
Cachoeirinha,17.1,1700382,17
Campos Lindos,20.1,1700384,17
Cariri do Tocantins,14.3,1700386,17
Carmolândia,18.5,1700388,17
Carrasco Bonito,29.3,1700389,17
Caseara,17.2,1700390,17
Centenário,29.1,1700410,17
Chapada da Natividade,20.5,1700510,17
Chapada de Areia,16.6,1700460,17
Colinas do Tocantins,12.1,1700550,17
Colméia,18.2,1701670,17
Combinado,16.2,1700555,17
Conceição do Tocantins,22.2,1700560,17
Couto Magalhães,17.1,1700600,17
Cristalândia,12.6,1700610,17
Crixás do Tocantins,11.8,1700625,17
Darcinópolis,20.8,1700650,17
Dianópolis,13.1,1700700,17
Divinópolis do Tocantins,15.1,1700710,17
Dois Irmãos do Tocantins,17.5,1700720,17
Dueré,12.7,1700730,17
Esperantina,22.9,1700740,17
Fátima,15.4,1700755,17
Figueirópolis,16.4,1700765,17
Filadélfia,20.2,1700770,17
Formoso do Araguaia,12.2,1700820,17
Fortaleza do Tabocão,17.0,1700825,17
Goianorte,15.5,1700830,17
Goiatins,24.0,1700900,17
Guaraí,11.2,1700930,17
Gurupi,6.5,1700950,17
Ipueiras,16.6,1700980,17
Itacajá,17.0,1701050,17
Itaguatins,24.7,1701070,17
Itapiratins,19.2,1701090,17
Itaporã do Tocantins,19.4,1701110,17
Jaú do Tocantins,11.5,1701150,17
Juarina,14.0,1701180,17
Lagoa da Confusão,12.6,1701190,17
Lagoa do Tocantins,20.9,1701195,17
Lajeado,10.0,1701200,17
Lavandeira,22.1,1701215,17
Lizarda,23.2,1701240,17
Luzinópolis,16.4,1701245,17
Marianópolis do Tocantins,18.4,1701250,17
Mateiros,24.7,1701270,17
Maurilândia do Tocantins,23.6,1701280,17
Miracema do Tocantins,10.9,1701320,17
Miranorte,13.9,1701330,17
Monte do Carmo,19.5,1701360,17
Monte Santo do Tocantins,14.8,1701370,17
Muricilândia,24.8,1701395,17
Natividade,17.7,1701420,17
Nazaré,21.3,1701430,17
Nova Olinda,16.2,1701488,17
Nova Rosalândia,14.5,1701500,17
Novo Acordo,13.9,1701510,17
Novo Alegre,14.3,1701515,17
Novo Jardim,21.1,1701525,17
Oliveira de Fátima,17.2,1701550,17
Palmas,3.7,1702100,17
Palmeirante,19.3,1701570,17
Palmeiras do Tocantins,14.6,1701380,17
Palmeirópolis,14.4,1701575,17
Paraíso do Tocantins,6.5,1701610,17
Paranã,24.9,1701620,17
Pau D'Arco,18.7,1701630,17
Pedro Afonso,11.9,1701650,17
Peixe,15.1,1701660,17
Pequizeiro,19.6,1701665,17
Pindorama do Tocantins,13.6,1701700,17
Piraquê,23.4,1701720,17
Pium,17.9,1701750,17
Ponte Alta do Bom Jesus,24.5,1701780,17
Ponte Alta do Tocantins,15.1,1701790,17
Porto Alegre do Tocantins,19.1,1701800,17
Porto Nacional,7.9,1701820,17
Praia Norte,30.7,1701830,17
Presidente Kennedy,16.4,1701840,17
Pugmil,11.3,1701845,17
Recursolândia,29.2,1701850,17
Riachinho,22.2,1701855,17
Rio da Conceição,14.8,1701865,17
Rio dos Bois,18.9,1701870,17
Rio Sono,17.4,1701875,17
Sampaio,21.6,1701880,17
Sandolândia,14.5,1701884,17
Santa Fé do Araguaia,19.8,1701886,17
Santa Maria do Tocantins,16.1,1701888,17
Santa Rita do Tocantins,15.1,1701889,17
Santa Rosa do Tocantins,18.3,1701890,17
Santa Tereza do Tocantins,16.4,1701900,17
Santa Terezinha do Tocantins,19.3,1702000,17
São Bento do Tocantins,18.7,1702010,17
São Félix do Tocantins,19.7,1702015,17
São Miguel do Tocantins,23.3,1702020,17
São Salvador do Tocantins,22.3,1702025,17
São Sebastião do Tocantins,25.6,1702030,17
São Valério,16.7,1702049,17
Silvanópolis,15.9,1702065,17
Sítio Novo do Tocantins,26.0,1702080,17
Sucupira,14.8,1702085,17
Taguatinga,19.2,1702090,17
Taipas do Tocantins,25.9,1702093,17
Talismã,18.1,1702097,17
Tocantínia,21.1,1702110,17
Tocantinópolis,15.7,1702120,17
Tupirama,15.4,1702125,17
Tupiratins,24.8,1702130,17
Wanderlândia,19.1,1702208,17
Xambioá,18.8,1702210,17
Açailândia,17.0,2100005,21
Afonso Cunha,34.5,2100010,21
Água Doce do Maranhão,37.4,2100015,21
Alcântara,22.4,2100020,21
Aldeias Altas,35.8,2100030,21
Altamira do Maranhão,35.1,2100040,21
Alto Alegre do Maranhão,28.9,2100043,21
Alto Alegre do Pindaré,30.4,2100047,21
Alto Parnaíba,21.2,2100050,21
Amapá do Maranhão,32.0,2100055,21
Amarante do Maranhão,26.6,2100060,21
Anajatuba,24.7,2100070,21
Anapurus,28.2,2100080,21
Apicum-Açu,17.7,2100083,21
Araguanã,27.4,2100087,21
Araioses,34.0,2100090,21
Arame,38.0,2100095,21
Arari,21.4,2100100,21
Axixá,15.5,2100110,21
Bacabal,19.9,2100120,21
Bacabeira,18.5,2100125,21
Bacuri,24.6,2100130,21
Bacurituba,23.4,2100135,21
Balsas,13.0,2100140,21
Barão de Grajaú,22.3,2100150,21
Barra do Corda,27.4,2100160,21
Barreirinhas,24.2,2100170,21
Bela Vista do Maranhão,32.2,2100177,21
Belágua,37.3,2100173,21
Benedito Leite,28.9,2100180,21
Bequimão,21.7,2100190,21
Bernardo do Mearim,23.9,2100193,21
Boa Vista do Gurupi,24.0,2100197,21
Bom Jardim,30.8,2100200,21
Bom Jesus das Selvas,28.9,2100203,21
Bom Lugar,33.2,2100207,21
Brejo,30.0,2100210,21
Brejo de Areia,35.4,2100215,21
Buriti,29.1,2100220,21
Buriti Bravo,29.8,2100230,21
Buriticupu,27.5,2100232,21
Buritirana,27.5,2100235,21
Cachoeira Grande,27.8,2100237,21
Cajapió,22.2,2100240,21
Cajari,22.2,2100250,21
Campestre do Maranhão,18.8,2100255,21
Cândido Mendes,20.1,2100260,21
Cantanhede,28.9,2100270,21
Capinzal do Norte,32.4,2100275,21
Carolina,15.7,2100280,21
Carutapera,18.7,2100290,21
Caxias,25.4,2100300,21
Cedral,16.2,2100310,21
Central do Maranhão,24.0,2100312,21
Centro do Guilherme,30.1,2100315,21
Centro Novo do Maranhão,24.2,2100317,21
Chapadinha,25.0,2100320,21
Cidelândia,22.8,2100325,21
Codó,29.9,2100330,21
Coelho Neto,30.1,2100340,21
Colinas,28.9,2100350,21
Conceição do Lago-Açu,34.3,2100355,21
Coroatá,31.5,2100360,21
Cururupu,16.0,2100370,21
Davinópolis,23.3,2100375,21
Dom Pedro,23.0,2100380,21
Duque Bacelar,31.9,2100390,21
Esperantinópolis,31.1,2100400,21
Estreito,13.7,2100405,21
Feira Nova do Maranhão,19.7,2100407,21
Fernando Falcão,38.2,2100408,21
Formosa da Serra Negra,18.4,2100409,21
Fortaleza dos Nogueiras,14.6,2100410,21
Fortuna,29.7,2100420,21
Godofredo Viana,15.3,2100430,21
Gonçalves Dias,33.5,2100440,21
Governador Archer,30.5,2100450,21
Governador Edison Lobão,18.8,2100455,21
Governador Eugênio Barros,35.8,2100460,21
Governador Luiz Rocha,31.8,2100462,21
Governador Newton Bello,36.2,2100465,21
Governador Nunes Freire,25.4,2100467,21
Graça Aranha,30.1,2100470,21
Grajaú,22.6,2100480,21
Guimarães,15.1,2100490,21
Humberto de Campos,22.2,2100500,21
Icatu,23.2,2100510,21
Igarapé do Meio,28.7,2100515,21
Igarapé Grande,27.0,2100520,21
Imperatriz,9.7,2100530,21
Itaipava do Grajaú,33.5,2100535,21
Itapecuru Mirim,26.7,2100540,21
Itinga do Maranhão,21.6,2100542,21
Jatobá,30.8,2100545,21
Jenipapo dos Vieiras,34.0,2100547,21
João Lisboa,21.3,2100550,21
Joselândia,32.9,2100560,21
Junco do Maranhão,29.2,2100565,21
Lago da Pedra,29.8,2100570,21
Lago do Junco,33.5,2100580,21
Lago dos Rodrigues,28.3,2100594,21
Lago Verde,31.5,2100590,21
Lagoa do Mato,32.9,2100592,21
Lagoa Grande do Maranhão,35.4,2100596,21
Lajeado Novo,17.6,2100598,21
Lima Campos,32.6,2100600,21
Loreto,23.1,2100610,21
Luís Domingues,17.9,2100620,21
Magalhães de Almeida,30.6,2100630,21
Maracaçumé,24.8,2100632,21
Marajá do Sena,38.3,2100635,21
Maranhãozinho,27.9,2100637,21
Mata Roma,27.9,2100640,21
Matinha,18.2,2100650,21
Matões,34.6,2100660,21
Matões do Norte,34.2,2100663,21
Milagres do Maranhão,34.7,2100667,21
Mirador,29.2,2100670,21
Miranda do Norte,20.9,2100675,21
Mirinzal,15.6,2100680,21
Monção,25.7,2100690,21
Montes Altos,19.1,2100700,21
Morros,29.0,2100710,21
Nina Rodrigues,28.2,2100720,21
Nova Colinas,22.0,2100725,21
Nova Iorque,31.8,2100730,21
Nova Olinda do Maranhão,28.6,2100735,21
Olho d'Água das Cunhãs,34.5,2100740,21
Olinda Nova do Maranhão,23.9,2100745,21
Paço do Lumiar,5.2,2100750,21
Palmeirândia,25.4,2100760,21
Paraibano,30.2,2100770,21
Parnarama,35.7,2100780,21
Passagem Franca,35.1,2100790,21
Pastos Bons,23.2,2100800,21
Paulino Neves,29.3,2100805,21
Paulo Ramos,36.5,2100810,21
Pedreiras,19.7,2100820,21
Pedro do Rosário,26.0,2100825,21
Penalva,20.7,2100830,21
Peri Mirim,21.0,2100840,21
Peritoró,36.3,2100845,21
Pindaré-Mirim,21.5,2100850,21
Pinheiro,17.3,2100860,21
Pio XII,34.1,2100870,21
Pirapemas,29.5,2100880,21
Poção de Pedras,32.7,2100890,21
Porto Franco,14.8,2100900,21
Porto Rico do Maranhão,14.9,2100905,21
Presidente Dutra,21.1,2100910,21
Presidente Juscelino,27.4,2100920,21
Presidente Médici,23.8,2100923,21
Presidente Sarney,29.8,2100927,21
Presidente Vargas,28.6,2100930,21
Primeira Cruz,25.6,2100940,21
Raposa,14.1,2100945,21
Riachão,18.4,2100950,21
Ribamar Fiquene,21.9,2100955,21
Rosário,17.3,2100960,21
Sambaíba,22.7,2100970,21
Santa Filomena do Maranhão,30.8,2100975,21
Santa Helena,23.6,2100980,21
Santa Inês,17.2,2100990,21
Santa Luzia,33.8,2101000,21
Santa Luzia do Paruá,22.8,2101003,21
Santa Quitéria do Maranhão,31.9,2101010,21
Santa Rita,21.5,2101020,21
Santana do Maranhão,34.6,2101023,21
Santo Amaro do Maranhão,23.0,2101027,21
Santo Antônio dos Lopes,28.4,2101030,21
São Benedito do Rio Preto,30.7,2101040,21
São Bento,19.0,2101050,21
São Bernardo,27.8,2101060,21
São Domingos do Azeitão,28.9,2101065,21
São Domingos do Maranhão,28.2,2101070,21
São Félix de Balsas,27.8,2101080,21
São Francisco do Brejão,26.3,2101085,21
São Francisco do Maranhão,35.8,2101090,21
São João Batista,19.7,2101100,21
São João do Carú,35.1,2101102,21
São João do Paraíso,19.3,2101105,21
São João do Soter,38.5,2101107,21
São João dos Patos,25.1,2101110,21
São José de Ribamar,6.4,2101120,21
São José dos Basílios,31.3,2101125,21
São Luís,4.6,2101130,21
São Luís Gonzaga do Maranhão,35.6,2101140,21
São Mateus do Maranhão,30.8,2101150,21
São Pedro da Água Branca,26.5,2101153,21
São Pedro dos Crentes,19.1,2101157,21
São Raimundo das Mangabeiras,18.8,2101160,21
São Raimundo do Doca Bezerra,38.6,2101163,21
São Roberto,37.6,2101167,21
São Vicente Ferrer,22.7,2101170,21
Satubinha,34.1,2101172,21
Senador Alexandre Costa,34.2,2101174,21
Senador La Rocque,29.8,2101176,21
Serrano do Maranhão,32.6,2101178,21
Sítio Novo,21.1,2101180,21
Sucupira do Norte,25.8,2101190,21
Sucupira do Riachão,32.7,2101195,21
Tasso Fragoso,18.8,2101200,21
Timbiras,37.6,2101210,21
Timon,16.1,2101220,21
Trizidela do Vale,25.0,2101223,21
Tufilândia,32.8,2101227,21
Tuntum,29.7,2101230,21
Turiaçu,22.1,2101240,21
Turilândia,29.3,2101245,21
Tutóia,29.0,2101250,21
Urbano Santos,27.3,2101260,21
Vargem Grande,31.8,2101270,21
Viana,16.6,2101280,21
Vila Nova dos Martírios,29.0,2101285,21
Vitória do Mearim,24.9,2101290,21
Vitorino Freire,31.7,2101300,21
Zé Doca,24.5,2101400,21
Acauã,28.0,2200005,22
Agricolândia,26.4,2200010,22
Água Branca,23.5,2200020,22
Alagoinha do Piauí,44.8,2200025,22
Alegrete do Piauí,35.8,2200027,22
Alto Longá,31.6,2200030,22
Altos,24.4,2200040,22
Alvorada do Gurguéia,23.8,2200045,22
Amarante,28.6,2200050,22
Angical do Piauí,24.0,2200060,22
Anísio de Abreu,28.2,2200070,22
Antônio Almeida,25.8,2200080,22
Aroazes,30.2,2200090,22
Aroeiras do Itaim,37.0,2200095,22
Arraial,31.0,2200100,22
Assunção do Piauí,40.1,2200105,22
Avelino Lopes,23.2,2200110,22
Baixa Grande do Ribeiro,22.1,2200115,22
Barra D'Alcântara,30.0,2200117,22
Barras,29.5,2200120,22
Barreiras do Piauí,20.7,2200130,22
Barro Duro,27.2,2200140,22
Batalha,35.5,2200150,22
Bela Vista do Piauí,23.8,2200155,22
Belém do Piauí,36.1,2200157,22
Beneditinos,32.0,2200160,22
Bertolínia,23.5,2200170,22
Betânia do Piauí,37.4,2200173,22
Boa Hora,35.7,2200177,22
Bocaina,25.3,2200180,22
Bom Jesus,18.7,2200190,22
Bom Princípio do Piauí,30.7,2200191,22
Bonfim do Piauí,32.0,2200192,22
Boqueirão do Piauí,31.7,2200194,22
Brasileira,34.8,2200196,22
Brejo do Piauí,39.2,2200198,22
Buriti dos Lopes,28.3,2200200,22
Buriti dos Montes,29.2,2200202,22
Cabeceiras do Piauí,33.5,2200205,22
Cajazeiras do Piauí,31.8,2200207,22
Cajueiro da Praia,32.1,2200208,22
Caldeirão Grande do Piauí,32.9,2200209,22
Campinas do Piauí,26.0,2200210,22
Campo Alegre do Fidalgo,32.3,2200211,22
Campo Grande do Piauí,33.9,2200213,22
Campo Largo do Piauí,36.9,2200217,22
Campo Maior,22.2,2200220,22
Canavieira,24.8,2200225,22
Canto do Buriti,29.0,2200230,22
Capitão de Campos,32.1,2200240,22
Capitão Gervásio Oliveira,29.4,2200245,22
Caracol,33.1,2200250,22
Caraúbas do Piauí,42.0,2200253,22
Caridade do Piauí,31.3,2200255,22
Castelo do Piauí,26.7,2200260,22
Caxingó,44.4,2200265,22
Cocal,34.3,2200270,22
Cocal de Telha,32.1,2200271,22
Cocal dos Alves,34.6,2200272,22
Coivaras,30.7,2200273,22
Colônia do Gurguéia,21.8,2200275,22
Colônia do Piauí,34.6,2200277,22
Conceição do Canindé,27.6,2200280,22
Coronel José Dias,31.0,2200285,22
Corrente,19.3,2200290,22
Cristalândia do Piauí,24.8,2200300,22
Cristino Castro,26.6,2200310,22
Curimatá,18.8,2200320,22
Currais,34.5,2200323,22
Curral Novo do Piauí,33.4,2200327,22
Curralinhos,32.7,2200325,22
Demerval Lobão,25.2,2200330,22
Dirceu Arcoverde,28.1,2200335,22
Dom Expedito Lopes,26.6,2200340,22
Dom Inocêncio,23.2,2200345,22
Domingos Mourão,27.9,2200342,22
Elesbão Veloso,34.2,2200350,22
Eliseu Martins,20.3,2200360,22
Esperantina,28.5,2200370,22
Fartura do Piauí,34.4,2200375,22
Flores do Piauí,33.1,2200380,22
Floresta do Piauí,42.5,2200385,22
Floriano,12.3,2200390,22
Francinópolis,34.5,2200400,22
Francisco Ayres,28.7,2200410,22
Francisco Macedo,36.2,2200415,22
Francisco Santos,26.1,2200420,22
Fronteiras,27.2,2200430,22
Geminiano,34.3,2200435,22
Gilbués,24.7,2200440,22
Guadalupe,19.5,2200450,22
Guaribas,32.7,2200455,22
Hugo Napoleão,33.8,2200460,22
Ilha Grande,25.2,2200465,22
Inhuma,26.2,2200470,22
Ipiranga do Piauí,22.7,2200480,22
